Project_Size,Project_name,Number_Of_Opened_Issues_Before,Number_Of_Closed_Issues_Before,Time_To-Closed_Issues_Before,Number_Of_Opened_Pulls_Before,Number_Of_Closed_Pulls_Before,Time_To_Closed_Pulls_Before,Number_Of_Merged_Pulls_Before,Time_To_Merged_Pulls_Before,Sonar_Cloud_Adoption_Date,STARS,Project_Age,Programming_Language,Number_Of_Closed_Issues_After,Number_Of_Opened_Issues_After,Time_To-Closed_Issues_After,Number_Of_Opened_Pulls_After,Number_Of_Closed_Pulls_After,Time_To_Closed_Pulls_After,Number_Of_Merged_Pulls_After,Time_To_Merged_Pulls_After,Month_Year_Before,Month_Year_After
4,71,10,13,11097313.82,0,153,412039.35,139,290825.0833,2021-12-01,367,11.13666229,6,206,11,965753.3167,0,228,1400021.85,199,509031.6,2020-05-01,2022-11-01
4,71,14,10,6199379.217,0,151,555941.7,139,317226.3833,2021-12-01,367,11.13666229,6,103,4,2094004.583,0,198,1709968.633,166,348900.4667,2020-06-01,2022-12-01
4,71,8,11,9216426.383,0,140,754227.4167,127,266274.95,2021-12-01,367,11.13666229,6,218,13,4910736.6,0,223,1186974.05,201,394893.9,2020-07-01,2023-01-01
4,71,5,6,3701328.783,0,104,1023928.8,95,571165.4,2021-12-01,367,11.13666229,6,180,9,1818801.067,0,182,1082639.583,162,273739.4667,2020-08-01,2023-02-01
4,71,11,9,5823458.25,0,90,968194.7833,78,230509.5,2021-12-01,367,11.13666229,6,101,13,3354460.733,0,249,1352310.333,217,295195.9333,2020-09-01,2023-03-01
4,71,17,7,5183880.05,0,85,658842.0833,75,222298.2833,2021-12-01,367,11.13666229,6,51,12,1298781.3,0,253,1557140.75,226,420035.2833,2020-10-01,2023-04-01
4,71,13,8,4443006.417,0,177,1154070.633,146,219931.25,2021-12-01,367,11.13666229,6,115,3,1540531.667,0,307,1884064.683,274,439747.85,2020-11-01,2023-05-01
4,71,10,21,5277022.267,0,217,1220024.55,185,333319.1,2021-12-01,367,11.13666229,6,155,8,2028684.35,0,245,990036.3,230,330995.4,2020-12-01,2023-06-01
4,71,9,24,4417844.85,0,170,1343617.85,151,391960.05,2021-12-01,367,11.13666229,6,175,3,1481785.733,0,321,1753438.3,293,389789.65,2021-01-01,2023-07-01
4,71,11,26,2570706.983,0,174,1451191.7,151,566203.3333,2021-12-01,367,11.13666229,6,141,28,1152869.6,0,160,1231522.683,138,125323.5667,2021-02-01,2023-08-01
4,71,52,97,39961585.68,0,183,943785.3,156,197533.8333,2021-12-01,367,11.13666229,6,131,9,1006730.05,0,104,844611.8,97,169280.5833,2021-03-01,2023-09-01
4,71,11,104,8630537.083,0,220,659564.05,201,205093.3,2021-12-01,367,11.13666229,6,122,11,1578279.417,0,91,427504.5333,83,121176.5667,2021-04-01,2023-10-01
4,71,27,132,9421417.883,0,87,1450259.967,80,1051614.9,2021-12-01,367,11.13666229,6,162,10,957797.0667,0,87,1512050.067,80,1196746.1,2021-05-01,2023-11-01
4,71,9,89,4308116.7,0,81,1214419.25,69,677943.95,2021-12-01,367,11.13666229,6,146,12,467745.85,0,87,652825.85,76,381348.5333,2021-06-01,2023-12-01
4,71,8,101,4446558.35,0,132,881332.3833,115,575305.55,2021-12-01,367,11.13666229,6,59,10,886055.4167,0,94,1226168.6,82,560854.85,2021-07-01,2024-01-01
4,71,9,127,2320968.3,0,252,604460.55,228,504348.4667,2021-12-01,367,11.13666229,6,44,3,359137.45,0,50,1169200.95,38,527113.05,2021-08-01,2024-02-01
4,71,14,250,4117158.283,0,250,716804.4,231,666369.8333,2021-12-01,367,11.13666229,6,120,7,873663.2,4,81,1146479.367,72,755366.6667,2021-09-01,2024-03-01
4,71,14,248,4338261.3,0,289,2309124.5,258,625398.4667,2021-12-01,367,11.13666229,6,70,8,208238.45,0,74,579855.8,66,356058.45,2021-10-01,2024-04-01
4,71,12,161,2687469.767,0,90,2352393.75,70,749182.2167,2021-12-01,367,11.13666229,6,59,17,65512.25,2,51,1895931.7,40,657057.3,2021-11-01,2024-05-01
4,72,0,57,137547.4,0,88,1975784.083,74,612846.2667,2022-03-01,172,20.36793693,3,186,0,758807.35,2,39,2175879.183,32,1104985.633,2020-06-01,2022-04-01
4,72,0,111,519293.3167,0,65,2592826.9,57,621631.5,2022-03-01,172,20.36793693,3,238,0,2298844.2,3,35,714546.9833,34,689192.9667,2020-07-01,2022-05-01
4,72,0,74,178515.8,0,62,1820204.883,59,1120261.683,2022-03-01,172,20.36793693,3,196,0,1549717.95,3,36,1369508.233,30,574632.1167,2020-08-01,2022-06-01
4,72,0,64,614668.9667,0,58,2058581.1,50,1071378.033,2022-03-01,172,20.36793693,3,266,0,863291.5,1,34,1669036.367,29,1001593.383,2020-09-01,2022-07-01
4,72,0,42,699340.2667,0,43,2077599.9,34,1354636.4,2022-03-01,172,20.36793693,3,258,0,1204997.767,1,35,950113.5333,32,709064.2833,2020-10-01,2022-08-01
4,72,0,40,61360.86667,0,65,2843204.6,46,947450.8,2022-03-01,172,20.36793693,3,294,0,1247988.117,0,21,1520544.583,16,1127952.45,2020-11-01,2022-09-01
4,72,0,89,469888.2667,0,34,1209892.65,29,406318.0667,2022-03-01,172,20.36793693,3,261,0,1214227.617,0,16,1270876.217,13,685568.8,2020-12-01,2022-10-01
4,72,0,96,233377.6833,0,21,489207.7333,13,322014.0667,2022-03-01,172,20.36793693,3,335,0,2019420.767,1,10,378022.35,8,310939.0167,2021-01-01,2022-11-01
4,72,0,180,1395995.067,0,103,1351997.95,93,725286.2833,2022-03-01,172,20.36793693,3,162,0,980330.1667,0,14,254267.9667,14,254267.9333,2021-02-01,2022-12-01
4,72,0,154,1355847.133,1,128,2989172.35,111,1636286.95,2022-03-01,172,20.36793693,3,228,0,1400021.817,0,35,685719.85,29,439050.9167,2021-03-01,2023-01-01
4,72,0,151,555941.7,0,24,1346578.1,19,1082838.617,2022-03-01,172,20.36793693,3,198,0,1709968.6,1,58,532973.2667,48,351268.4333,2021-04-01,2023-02-01
4,72,0,140,754227.4167,0,36,1169171.85,32,674346.25,2022-03-01,172,20.36793693,3,224,0,1187608.517,4,90,351582.2333,85,320257.1833,2021-05-01,2023-03-01
4,72,0,112,3909540.433,0,24,1438107.617,20,726281.1,2022-03-01,172,20.36793693,3,183,0,1091172.583,3,39,234985.3667,38,234886.0833,2021-06-01,2023-04-01
4,72,0,90,968194.7667,0,43,2151227.15,33,1118044.783,2022-03-01,172,20.36793693,3,249,0,1352310.233,7,6,15858.65,6,15858.63333,2021-07-01,2023-05-01
4,72,0,88,1426958.4,0,25,149497.05,25,149497.0167,2022-03-01,172,20.36793693,3,253,0,1557140.733,0,65,570030.0833,63,157734.1333,2021-08-01,2023-06-01
4,72,0,177,1154070.633,0,33,128178.2,32,128175.1333,2022-03-01,172,20.36793693,3,308,0,1886490.45,0,97,323115.2,95,301021.15,2021-09-01,2023-07-01
4,72,0,217,1220024.533,0,44,256386.9,44,256386.8,2022-03-01,172,20.36793693,3,245,0,990036.25,0,108,356528.9333,106,356151.1333,2021-10-01,2023-08-01
4,72,0,170,1343617.833,2,29,2065033.517,26,2060227.267,2022-03-01,172,20.36793693,3,321,0,1753438.267,1,65,1726107.383,64,1721880.217,2021-11-01,2023-09-01
4,72,0,174,1451191.7,0,22,1941141.517,21,1941014.133,2022-03-01,172,20.36793693,3,160,0,1231522.633,0,63,764362.3667,60,584532.45,2021-12-01,2023-10-01
4,72,0,184,1456684.783,0,22,1450526.1,21,1447804.967,2022-03-01,172,20.36793693,3,104,0,844611.7833,0,65,83283.8,62,62707.26667,2022-01-01,2023-11-01
4,72,0,222,660232.55,2,24,79426.58333,23,78995.96667,2022-03-01,172,20.36793693,3,91,0,427504.5333,2,58,420424.8667,57,372991.5667,2022-02-01,2023-12-01
4,76,0,88,1450262.683,0,28,171191.4833,27,171187.7167,2022-08-01,162,95.5978975,5,87,0,1512050.067,0,37,319561.8,37,319561.7833,2020-11-01,2022-09-01
4,76,0,82,1606763.333,0,31,80664.28333,31,80664.25,2022-08-01,162,95.5978975,5,87,0,652825.85,0,80,583374.3167,78,487242.3667,2020-12-01,2022-10-01
4,76,0,132,881332.3833,0,27,237257.35,24,175299.4167,2022-08-01,162,95.5978975,5,94,0,1226168.6,0,81,681636.4333,79,664358.3333,2021-01-01,2022-11-01
4,76,0,253,604761.6333,0,36,522158.1667,35,113479.6333,2022-08-01,162,95.5978975,5,50,0,1169200.933,2,122,807988.1833,117,794697.35,2021-02-01,2022-12-01
4,76,0,253,716868.4167,0,29,171619.0833,28,129544.9,2022-08-01,162,95.5978975,5,81,6,1146479.317,1,69,218169.3833,67,174972.1333,2021-03-01,2023-01-01
4,76,0,289,2309124.467,0,34,228068.7333,32,91566.4,2022-08-01,162,95.5978975,5,74,0,579855.7833,1,62,236584.7,58,232617.9667,2021-04-01,2023-02-01
4,76,0,90,2352393.717,1,61,239840.8333,59,235527.6333,2022-08-01,162,95.5978975,5,51,2,1895931.7,0,47,920294.65,43,686962.3833,2021-05-01,2023-03-01
4,76,0,88,1975784.05,0,29,123651.3167,26,122972.5167,2022-08-01,162,95.5978975,5,39,2,2175879.167,0,70,699645.35,59,423002.2167,2021-06-01,2023-04-01
4,76,0,65,2592826.883,0,19,386951.5,19,386951.4667,2022-08-01,162,95.5978975,5,35,3,714546.95,0,60,142834.6167,49,140723.15,2021-07-01,2023-05-01
4,76,0,62,1820204.883,0,31,118775.8333,31,118775.7667,2022-08-01,162,95.5978975,5,36,3,1369508.233,2,57,907799.7,52,603231.1333,2021-08-01,2023-06-01
4,76,0,58,2058581.083,0,40,387442.0667,39,386858.7667,2022-08-01,162,95.5978975,5,34,1,1669036.35,1,73,223844.3333,70,223077.8833,2021-09-01,2023-07-01
4,76,0,43,2077599.9,0,40,68352.73333,40,68352.65,2022-08-01,162,95.5978975,5,35,1,950113.5333,0,61,362362.5,61,362362.4333,2021-10-01,2023-08-01
4,76,0,65,2843204.6,0,36,479377.35,34,462870.85,2022-08-01,162,95.5978975,5,21,0,1520544.567,0,65,194731.2167,63,194569.0333,2021-11-01,2023-09-01
4,76,0,34,1209892.65,0,32,441475.55,32,441475.5,2022-08-01,162,95.5978975,5,16,0,1270876.217,1,79,365236.7667,75,265054.5667,2021-12-01,2023-10-01
4,76,0,21,489207.7333,0,29,368236.0833,29,368236.0333,2022-08-01,162,95.5978975,5,10,1,378022.3333,1,98,134330.65,95,91791.48333,2022-01-01,2023-11-01
4,76,0,103,1351997.933,0,90,1756136.4,87,1436239.667,2022-08-01,162,95.5978975,5,14,0,254267.9667,3,98,494660.6167,94,220299.7,2022-02-01,2023-12-01
4,76,1,128,2989172.35,1,68,334541.1167,65,281875.75,2022-08-01,162,95.5978975,5,35,0,685719.85,0,78,453155.7,76,444577.0333,2022-03-01,2024-01-01
4,76,0,24,1346578.1,1,66,864893.5,61,809567.9167,2022-08-01,162,95.5978975,5,58,1,532973.2667,0,54,98695.6,51,98373.28333,2022-04-01,2024-02-01
4,76,0,36,1169171.85,0,60,145109.5833,58,132898.5,2022-08-01,162,95.5978975,5,90,4,351582.2333,3,72,163856.4167,67,157527.4833,2022-05-01,2024-03-01
4,76,0,24,1438107.617,0,25,108700.0833,24,108618.6333,2022-08-01,162,95.5978975,5,39,3,234985.3667,2,66,301501.7333,66,301501.6833,2022-06-01,2024-04-01
4,76,0,44,2656728,1,74,1323479.383,67,555022.3333,2022-08-01,162,95.5978975,5,6,7,15858.65,1,48,143584.5167,47,143565.6167,2022-07-01,2024-05-01
4,77,0,25,149497.05,0,67,109787.4833,65,109619.2167,2021-11-01,772,76.97109067,5,65,0,570030.0833,1,36,106525.9833,36,106525.9667,2019-05-01,2021-12-01
4,77,0,33,128178.2,1,99,471750.8,98,344096.8,2021-11-01,772,76.97109067,5,97,0,323115.2,2,60,38574.15,60,38574.1,2019-06-01,2022-01-01
4,77,0,44,256386.8833,0,22,29857.76667,22,29857.73333,2021-11-01,772,76.97109067,5,108,0,356528.9167,1,19,703635.3333,18,23874.98333,2019-07-01,2022-02-01
4,77,2,29,2065033.517,0,24,63714.51667,23,63365.61667,2021-11-01,772,76.97109067,5,65,1,1726107.383,0,26,31037.45,26,31037.41667,2019-08-01,2022-03-01
4,77,0,22,1941141.517,0,22,1011485.333,19,900649.8333,2021-11-01,772,76.97109067,5,63,0,764362.35,0,25,721762.35,24,721421.05,2019-09-01,2022-04-01
4,77,0,22,1450526.067,0,32,217336.4333,29,217167.85,2021-11-01,772,76.97109067,5,65,0,83283.8,1,39,1045312.85,38,353701.8333,2019-10-01,2022-05-01
4,77,2,24,79426.58333,1,33,1374969.017,29,537050.5833,2021-11-01,772,76.97109067,5,58,2,420424.8667,0,33,811054.6,31,338856.6,2019-11-01,2022-06-01
4,77,0,28,171191.4833,1,19,322830.05,17,127680.9167,2021-11-01,772,76.97109067,5,37,0,319561.7833,0,30,351972.1333,30,351972.1167,2019-12-01,2022-07-01
4,77,0,31,80664.28333,0,28,68843.38333,26,68833.43333,2021-11-01,772,76.97109067,5,80,0,583374.3,0,8,12113.45,6,9408.283333,2020-01-01,2022-08-01
4,77,0,27,237257.35,0,11,486800.2667,9,433667.8,2021-11-01,772,76.97109067,5,81,0,681636.4333,0,18,428604.7667,16,338323.9667,2020-02-01,2022-09-01
4,77,0,36,522158.15,0,13,44733.61667,12,44732.2,2021-11-01,772,76.97109067,5,122,2,807988.15,0,37,143907.0667,36,134851.85,2020-03-01,2022-10-01
4,77,0,29,171619.0833,0,19,195750.6667,15,192706.95,2021-11-01,772,76.97109067,5,69,1,218169.3667,1,43,451663.8667,42,451663.5667,2020-04-01,2022-11-01
4,77,0,34,228068.7333,0,25,47849.28333,24,46572.4,2021-11-01,772,76.97109067,5,62,1,236584.7,0,21,771261.5333,21,771261.5167,2020-05-01,2022-12-01
4,77,1,61,239840.8333,0,13,550851.1333,11,206214.1667,2021-11-01,772,76.97109067,5,47,0,920294.65,0,23,108909.7667,22,102931.2333,2020-06-01,2023-01-01
4,77,0,29,123651.3167,0,14,245048.2667,13,146667.8,2021-11-01,772,76.97109067,5,70,0,699645.35,1,15,217569.9167,12,217123.3167,2020-07-01,2023-02-01
4,77,0,19,386951.5,0,17,63002.05,16,48612.2,2021-11-01,772,76.97109067,5,60,0,142834.6,1,20,273071.2333,12,271977.0833,2020-08-01,2023-03-01
4,77,0,31,118775.8333,0,16,145618.1833,16,145618.1333,2021-11-01,772,76.97109067,5,57,2,907799.6667,2,25,70115.75,15,69131.73333,2020-09-01,2023-04-01
4,77,0,40,387442.05,2,36,946574.2,32,640755.95,2021-11-01,772,76.97109067,5,73,1,223844.3,0,23,126087.35,16,126036.6833,2020-10-01,2023-05-01
4,77,0,40,68352.73333,0,29,99339.65,28,97991.36667,2021-11-01,772,76.97109067,5,61,0,362362.4667,2,29,118270.4167,24,118108.0833,2020-11-01,2023-06-01
4,77,0,36,479377.35,0,27,406785.3167,24,330202.9,2021-11-01,772,76.97109067,5,65,0,194731.2167,0,19,52378.05,19,52378.05,2020-12-01,2023-07-01
4,77,0,32,441475.55,2,20,6460.916667,20,6460.883333,2021-11-01,772,76.97109067,5,79,1,365236.7667,0,27,18547.86667,26,18546.85,2021-01-01,2023-08-01
4,77,0,29,368236.0833,0,9,230164.3833,8,119810.8333,2021-11-01,772,76.97109067,5,98,1,134330.6333,2,46,70035.85,39,58020.15,2021-02-01,2023-09-01
4,77,0,90,1756136.4,1,10,6360.9,10,6360.883333,2021-11-01,772,76.97109067,5,98,3,494660.6167,1,27,77929.51667,19,77513.18333,2021-03-01,2023-10-01
4,77,1,68,334541.1167,0,37,83910.55,34,83826.13333,2021-11-01,772,76.97109067,5,78,0,453155.6833,0,38,46468.95,32,46257.18333,2021-04-01,2023-11-01
4,77,1,66,864893.4833,0,34,881469.1,28,840493.0667,2021-11-01,772,76.97109067,5,54,0,98695.6,4,33,39019.65,24,38698.63333,2021-05-01,2023-12-01
4,77,0,60,145109.5833,0,13,27689.55,13,27689.55,2021-11-01,772,76.97109067,5,72,3,163856.4167,3,21,45468.73333,12,26038.81667,2021-06-01,2024-01-01
4,77,0,25,108700.0833,1,20,81688.85,18,81682.91667,2021-11-01,772,76.97109067,5,66,2,301501.7167,2,16,55462.91667,16,55462.91667,2021-07-01,2024-02-01
4,77,1,74,1323479.383,0,26,430048.6833,24,44104.28333,2021-11-01,772,76.97109067,5,48,1,143584.5167,2,8,43379.06667,8,43379.01667,2021-08-01,2024-03-01
4,77,0,67,109787.4833,0,33,38071.4,33,38071.35,2021-11-01,772,76.97109067,5,36,1,106525.9833,2,18,129526.35,15,87528.7,2021-09-01,2024-04-01
4,77,1,99,471750.7833,0,33,341097.9333,31,281953.9167,2021-11-01,772,76.97109067,5,60,2,38574.15,0,19,25719.96667,17,15742.83333,2021-10-01,2024-05-01
4,78,4,49,9977860.683,0,26,26297.1,25,26283.15,2021-12-01,11566,77.85808147,5,48,9,3097990.783,0,16,15690.53333,16,15690.53333,2019-07-01,2022-01-01
4,78,4,41,3385112.467,0,46,763508.8,39,226248.4167,2021-12-01,11566,77.85808147,5,47,4,1403525.367,4,56,3620092.9,43,1785680.717,2019-08-01,2022-02-01
4,78,6,44,1880411.033,0,29,179901.6833,26,116680.3167,2021-12-01,11566,77.85808147,5,53,19,3547575.067,1,70,3091077.833,56,1818096.35,2019-09-01,2022-03-01
4,78,4,54,10396559.58,0,40,425928.25,40,425928.2,2021-12-01,11566,77.85808147,5,62,11,2148176.317,4,56,3385591.083,45,1591428.033,2019-10-01,2022-04-01
4,78,6,52,6337004.817,0,38,766960.8667,32,382555.45,2021-12-01,11566,77.85808147,5,52,3,3111444.267,3,67,2230587,59,1019940.35,2019-11-01,2022-05-01
4,78,12,43,3007834.083,0,47,1069193.883,44,608191.6667,2021-12-01,11566,77.85808147,5,51,11,2295573.8,7,68,2378105.367,55,1497171.85,2019-12-01,2022-06-01
4,78,7,56,3548172.433,0,39,1340636.117,32,639800.3333,2021-12-01,11566,77.85808147,5,20,1,669361.3667,3,64,1287361.2,54,1131738.867,2020-01-01,2022-07-01
4,78,4,35,5107293.467,0,37,446322.2667,32,326947.1,2021-12-01,11566,77.85808147,5,39,3,2208410.517,5,81,1135633.617,62,901524.1833,2020-02-01,2022-08-01
4,78,0,38,3953541.783,0,65,2774663.983,56,2212834.517,2021-12-01,11566,77.85808147,5,51,7,716626.9,8,75,1645715.733,65,1573092.967,2020-03-01,2022-09-01
4,78,6,39,2484428.05,0,38,2238575.817,30,469546.9167,2021-12-01,11566,77.85808147,5,65,5,612298.6833,1,54,1023715.533,48,942023.1,2020-04-01,2022-10-01
4,78,5,46,6743209.717,1,32,1295850.883,31,1042794.133,2021-12-01,11566,77.85808147,5,53,6,4093841.733,4,94,2376726.667,78,1958695.65,2020-05-01,2022-11-01
4,78,6,36,4539422.95,0,25,996626.8,24,825714.9167,2021-12-01,11566,77.85808147,5,39,7,1423466.75,6,78,1050947.167,74,1034095.95,2020-06-01,2022-12-01
4,78,7,42,6242077.083,0,50,2325264.483,39,1625828.717,2021-12-01,11566,77.85808147,5,36,6,1920717.917,1,87,1183804.617,84,1023033.45,2020-07-01,2023-01-01
4,78,4,43,3609849.417,0,44,2506952.4,37,1567960.483,2021-12-01,11566,77.85808147,5,36,9,1223569.417,3,58,496776.7333,56,491684.7167,2020-08-01,2023-02-01
4,78,5,48,5232381.617,0,66,2960283.883,63,2572324.833,2021-12-01,11566,77.85808147,5,36,8,420836.2167,2,29,595139.8333,25,514423.2167,2020-09-01,2023-03-01
4,78,6,57,2920301.383,0,64,4166141.783,52,2094162.717,2021-12-01,11566,77.85808147,5,34,5,159679.8167,1,36,511087.5,33,507608.0333,2020-10-01,2023-04-01
4,78,1,58,3381273.233,2,45,4196836.2,37,2647832.85,2021-12-01,11566,77.85808147,5,35,7,397640.4667,5,48,334305.5,44,294631.2,2020-11-01,2023-05-01
4,78,3,41,3604134.933,2,56,3309907.533,50,2523378.833,2021-12-01,11566,77.85808147,5,37,4,428349.0833,4,25,488241.6167,22,469370.7167,2020-12-01,2023-06-01
4,78,11,43,1771183.017,0,32,2095462.317,30,1769016.25,2021-12-01,11566,77.85808147,5,35,5,391085.6,6,28,346742.5167,22,224451.4167,2021-01-01,2023-07-01
4,78,2,35,3448417.25,1,57,3828189.967,35,1707404.233,2021-12-01,11566,77.85808147,5,59,16,316726.5667,13,8,33825.25,7,32361.65,2021-02-01,2023-08-01
4,78,3,31,4116179.817,0,42,1250707.067,37,260690.2667,2021-12-01,11566,77.85808147,5,38,8,230820.4667,1,101,1959474.65,78,834094.25,2021-03-01,2023-09-01
4,78,4,68,1943047.05,0,35,1460083,28,288275.1,2021-12-01,11566,77.85808147,5,50,15,321077.4833,0,74,1117091.083,56,464838.35,2021-04-01,2023-10-01
4,78,5,56,5011150.25,0,49,911530.2333,41,365338.35,2021-12-01,11566,77.85808147,5,49,16,206474.1333,0,129,1916364.533,102,866853.0333,2021-05-01,2023-11-01
4,78,5,22,3406007.9,0,65,519570.8,51,408715.3667,2021-12-01,11566,77.85808147,5,39,15,287393.7167,0,87,888611.9167,74,531915.6167,2021-06-01,2023-12-01
4,78,4,49,1347655.7,0,49,1235401.967,37,246096.0333,2021-12-01,11566,77.85808147,5,32,17,250492.9167,1,95,980448.7833,76,595366.35,2021-07-01,2024-01-01
4,78,8,54,4424750.717,0,51,1499815.1,43,604047.85,2021-12-01,11566,77.85808147,5,25,18,227861.9333,0,118,1252198.683,84,756719.5333,2021-08-01,2024-02-01
4,78,2,57,756718.9667,0,76,2527335.1,59,742131.8833,2021-12-01,11566,77.85808147,5,37,16,255746.8333,0,112,863787.3667,96,440471.85,2021-09-01,2024-03-01
4,78,5,53,2352353.717,0,109,2111810.017,92,754616.2333,2021-12-01,11566,77.85808147,5,38,5,98814.4,0,132,979254.2833,97,342753.1167,2021-10-01,2024-04-01
4,78,6,50,3932443.933,0,135,1748877.85,103,947722.0333,2021-12-01,11566,77.85808147,5,23,6,18818.03333,0,160,951385.4833,129,559951.5,2021-11-01,2024-05-01
5,6,0,46,763508.8,1,113,1916669.6,70,603239.1,2022-10-01,2420,127.2996058,6,56,4,3620092.9,0,140,643357.5,117,294165.7833,2021-03-01,2022-11-01
5,6,0,29,179901.6833,0,125,1526020.5,90,897741.2833,2022-10-01,2420,127.2996058,6,70,1,3091077.8,3,108,1696145.283,81,536832.7333,2021-04-01,2022-12-01
5,6,0,40,425928.25,0,134,1724355.817,86,1013922.233,2022-10-01,2420,127.2996058,6,56,4,3385591.083,1,111,1005805.5,85,255161.7167,2021-05-01,2023-01-01
5,6,0,38,766960.8667,0,172,2341222.683,112,1366770.967,2022-10-01,2420,127.2996058,6,67,3,2230586.967,0,97,1207569.633,77,252569.75,2021-06-01,2023-02-01
5,6,0,47,1069193.883,0,142,1773213.483,103,1317499.583,2022-10-01,2420,127.2996058,6,68,7,2378105.35,1,48,907075.05,39,336882.5167,2021-07-01,2023-03-01
5,6,0,39,1340636.117,0,160,1759606.533,115,1344486.55,2022-10-01,2420,127.2996058,6,64,3,1287361.183,2,83,878518.5833,65,219939.6167,2021-08-01,2023-04-01
5,6,0,37,446322.2333,0,188,2333790.283,139,2074828.533,2022-10-01,2420,127.2996058,6,81,5,1135633.6,1,67,612161.15,47,94495.81667,2021-09-01,2023-05-01
5,6,0,65,2774663.983,1,154,1205901.75,116,538232.5,2022-10-01,2420,127.2996058,6,75,8,1645715.733,1,45,407178.05,25,179505.5167,2021-10-01,2023-06-01
5,6,0,38,2238575.817,1,121,1250748.1,83,408837.2167,2022-10-01,2420,127.2996058,6,54,1,1023715.533,15,78,353869.4667,59,229471.2833,2021-11-01,2023-07-01
5,6,1,32,1295850.883,1,97,1192998.667,84,739838.5333,2022-10-01,2420,127.2996058,6,94,4,2376726.65,8,20,53526.98333,18,26460.2,2021-12-01,2023-08-01
5,6,0,25,996626.8,0,81,259037.1,59,78082.63333,2022-10-01,2420,127.2996058,6,78,6,1050947.15,0,201,272358.4333,183,91354.33333,2022-01-01,2023-09-01
5,6,0,50,2325264.467,0,92,314937.0667,75,88428.35,2022-10-01,2420,127.2996058,6,87,1,1183804.533,0,249,1246843.967,228,68180.96667,2022-02-01,2023-10-01
5,6,0,44,2506952.4,0,65,46281.58333,51,33828.31667,2022-10-01,2420,127.2996058,6,58,3,496776.7333,0,221,147581.1667,210,140909.2667,2022-03-01,2023-11-01
5,6,0,66,2960283.85,0,84,148096.8833,61,110991.6167,2022-10-01,2420,127.2996058,6,29,2,595139.8333,0,167,145340.2333,147,118834.5333,2022-04-01,2023-12-01
5,6,0,64,4166141.783,0,82,99465.68333,59,59933.53333,2022-10-01,2420,127.2996058,6,36,1,511087.5,0,257,483980.1167,225,87624.8,2022-05-01,2024-01-01
5,6,2,45,4196836.2,0,67,255291.4,58,70094.38333,2022-10-01,2420,127.2996058,6,48,5,334305.4833,0,123,386205.35,114,138188.4167,2022-06-01,2024-02-01
5,6,2,56,3309907.533,0,97,202632.6833,78,85808.4,2022-10-01,2420,127.2996058,6,25,4,488241.6167,0,167,403911.7,156,72691.03333,2022-07-01,2024-03-01
5,6,0,32,2095462.317,0,92,115437.0167,81,104789.9333,2022-10-01,2420,127.2996058,6,28,6,346742.5167,0,205,236298.3667,188,204552.1833,2022-08-01,2024-04-01
5,6,1,57,3828189.95,0,86,141174.8,74,47091.3,2022-10-01,2420,127.2996058,6,8,13,33825.25,0,195,391724.3833,176,131080.5833,2022-09-01,2024-05-01
5,8,0,42,1250707.067,0,84,274089.3167,74,213444.3,2022-10-01,848,113.2720105,5,101,1,1959474.65,0,164,512008.7833,152,168105.6,2021-03-01,2022-11-01
5,8,0,35,1460083,0,101,282220.1667,86,86450.13333,2022-10-01,848,113.2720105,5,74,0,1117091.083,0,149,307866.8667,135,76641.66667,2021-04-01,2022-12-01
5,8,0,49,911530.2333,0,84,66071.88333,78,62073.31667,2022-10-01,848,113.2720105,5,129,0,1916364.517,0,315,107384.7667,300,104849.65,2021-05-01,2023-01-01
5,8,0,65,519570.8,0,180,206336.9,157,66069.28333,2022-10-01,848,113.2720105,5,87,0,888611.9167,0,178,905043.4833,163,194366.0333,2021-06-01,2023-02-01
5,8,0,49,1235401.967,0,218,153896.3833,178,131320.7333,2022-10-01,848,113.2720105,5,95,1,980448.7667,0,291,252581.4333,271,156953.4833,2021-07-01,2023-03-01
5,8,0,51,1499815.1,0,157,226092.9667,137,126612.3667,2022-10-01,848,113.2720105,5,118,0,1252198.683,0,225,135145.2167,206,91913.58333,2021-08-01,2023-04-01
5,8,0,76,2527335.1,0,116,54982.68333,100,54907.83333,2022-10-01,848,113.2720105,5,112,0,863787.35,0,278,718605.1833,243,628308.6667,2021-09-01,2023-05-01
5,8,0,109,2111810.017,0,156,683424.8167,128,183480.35,2022-10-01,848,113.2720105,5,132,0,979254.2833,0,304,921231.75,259,196001.7,2021-10-01,2023-06-01
5,8,0,135,1748877.85,0,170,68693.21667,145,55569.91667,2022-10-01,848,113.2720105,5,160,0,951385.4833,0,380,929875.9167,326,132298.6833,2021-11-01,2023-07-01
5,8,1,113,1916669.583,0,141,68398.33333,121,48293.01667,2022-10-01,848,113.2720105,5,140,0,643357.45,0,329,183382.3,295,117740.8333,2021-12-01,2023-08-01
5,8,0,125,1526020.5,0,194,136551.55,176,114833.4833,2022-10-01,848,113.2720105,5,108,3,1696145.267,0,351,351199.85,309,139975.6667,2022-01-01,2023-09-01
5,8,0,134,1724355.817,0,132,558469.6667,117,103019.7,2022-10-01,848,113.2720105,5,111,1,1005805.483,0,265,136966.5667,241,125517.3667,2022-02-01,2023-10-01
